Number_of_cities,Dataset,Run,Fitness,Runtime,Solution,A,Drone,Truck,folder
30,C101_1.5.dat,1,432.0997512422418,369.9348542690277,"[[[[0, [1, 4, 3, 10, 2, 23, 24]], [5, [5, 19, 26]], [2, []], [1, []], [4, []], [3, []], [10, []], [11, [11]], [9, [9]], [18, [18, 28]], [19, []], [17, [17]], [29, [29]], [24, []], [28, []], [26, []], [23, []], [20, [20]]], [[0, [13, 30, 12, 15, 16, 7, 6, 8, 27, 25, 21, 14, 22]], [7, []], [6, []], [8, []], [12, []], [14, []], [16, []], [15, []], [13, []], [30, []], [27, []], [25, []], [22, []], [21, []]]], [[[5, [5]]], [[5, [19, 26]]], [[11, [11]]], [[9, [9]]], [[18, [18, 28]]], [[17, [17]]], [[29, [29]]], [[20, [20]]]]]",2,2,2,appendix
30,C101_1.5.dat,2,434.0,353.7311232089996,"[[[[0, [10, 2, 1, 4, 7, 3, 25, 29, 8, 6, 24, 30, 27]], [5, [5]], [3, []], [7, []], [8, []], [9, [9]], [2, []], [1, []], [4, []], [6, []], [11, [11]], [10, []], [28, [28]], [30, []], [29, []], [27, []], [25, []], [24, []], [20, [20]]], [[0, [15, 16, 19, 26, 18, 21, 12, 23, 17, 13, 22]], [21, []], [23, []], [26, []], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, [14]], [12, []], [22, []]]], [[[5, [5]]], [[9, [9]]], [[11, [11]]], [[14, [14]]], [[28, [28]]], [[20, [20]]]]]",2,2,2,appendix
30,C101_1.5.dat,3,434.0,155.5117809772491,"[[[[0, [2, 9, 30, 29, 27, 23, 10, 1, 4, 3, 25, 8, 24, 7, 6]], [5, [5]], [3, []], [2, []], [1, []], [4, []], [7, []], [6, []], [9, []], [11, [11]], [8, []], [10, []], [23, []], [28, [28]], [30, []], [29, []], [27, []], [25, []], [24, []], [20, [20]]], [[0, [13, 17, 15, 16, 14, 12, 19, 26, 22, 21]], [22, []], [13, []], [17, []], [18, [18]], [19, []], [15, []], [16, []], [14, []], [12, []], [26, []], [21, []]]], [[[5, [5]]], [[11, [11]]], [[18, [18]]], [[28, [28]]], [[20, [20]]]]]",2,2,2,appendix
30,C101_1.5.dat,4,434.0,222.8016681671143,"[[[[0, [29, 10, 2, 23, 9, 6, 1, 4, 7, 3, 24, 27, 30, 25, 8]], [7, []], [5, [5]], [3, []], [1, []], [2, []], [4, []], [6, []], [8, []], [9, []], [11, [11]], [10, []], [23, []], [30, []], [28, [28]], [27, []], [29, []], [25, []], [24, []], [20, [20]]], [[0, [13, 18, 19, 15, 16, 14, 12, 26, 22, 21]], [22, []], [26, []], [13, []], [17, [17]], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []], [21, []]]], [[[5, [5]]], [[17, [17]]], [[11, [11]]], [[28, [28]]], [[20, [20]]]]]",2,2,2,appendix
30,C101_1.5.dat,5,434.0,216.5867755413055,"[[[[0, [2, 9, 22, 27, 1, 10, 25, 30, 4, 3, 24, 7, 6, 8]], [5, [5]], [3, []], [7, []], [6, []], [2, []], [1, []], [4, []], [8, []], [9, []], [11, [11]], [10, []], [22, []], [25, []], [27, []], [28, [28, 29]], [30, []], [29, []], [24, []], [20, [20]]], [[0, [23, 13, 17, 15, 16, 14, 12, 26, 21]], [23, []], [26, []], [13, []], [17, []], [18, [18, 19]], [19, []], [15, []], [16, []], [14, []], [12, []], [21, []]]], [[[18, [18, 19]]], [[5, [5]]], [[11, [11]]], [[28, [28, 29]]], [[20, [20]]]]]",2,2,2,appendix
30,C101_1.5.dat,6,434.0,215.3172051906586,"[[[[0, [7, 10, 8, 6, 5, 1, 4, 30, 25, 27, 3, 22, 21, 23]], [7, []], [3, []], [5, []], [2, [2, 29]], [1, []], [4, []], [6, []], [9, [9]], [8, []], [11, [11]], [10, []], [23, []], [30, []], [29, []], [27, []], [25, []], [22, []], [21, []], [20, [20]]], [[0, [17, 15, 16, 14, 12, 24, 13, 26, 19]], [24, []], [28, [28, 18]], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []], [26, []]]], [[[28, [28, 18]]], [[2, [2, 29]]], [[9, [9]]], [[11, [11]]], [[20, [20]]]]]",2,2,2,appendix
30,C101_1.5.dat,7,430.0,469.0124528408051,"[[[[0, [14, 12, 16, 6, 13, 25, 30, 22, 15, 8, 7, 27, 21]], [7, []], [6, []], [8, []], [12, []], [14, []], [16, []], [15, []], [13, []], [30, []], [27, []], [25, []], [22, []], [21, []]], [[0, [19, 26, 3, 4, 24, 23, 1, 10]], [5, [5]], [3, []], [1, []], [2, [2, 29]], [4, []], [10, []], [11, [11]], [9, [9]], [17, [17]], [19, []], [18, [18, 28]], [29, []], [24, []], [28, []], [26, []], [23, []], [20, [20]]]], [[[5, [5]]], [[2, [2, 29]]], [[11, [11]]], [[9, [9]]], [[17, [17]]], [[18, [18, 28]]], [[20, [20]]]]]",2,2,2,appendix
30,C101_1.5.dat,8,432.0,252.8600811958313,"[[[[0, [3, 5, 13, 18, 19, 1, 4, 2, 24, 10, 23, 29]], [1, []], [2, []], [4, []], [3, []], [5, []], [10, []], [11, [11]], [13, []], [18, []], [19, []], [17, [17]], [28, [28, 26]], [26, []], [23, []], [24, []], [29, []], [20, [20]]], [[0, [12, 30, 27, 8, 15, 16, 6, 25, 22, 21, 7]], [7, []], [6, []], [8, []], [9, [9]], [12, []], [14, [14]], [16, []], [15, []], [30, []], [27, []], [25, []], [22, []], [21, []]]], [[[11, [11]]], [[9, [9]]], [[17, [17]]], [[14, [14]]], [[28, [28, 26]]], [[20, [20]]]]]",2,2,2,appendix
30,C101_1.5.dat,9,430.0,505.796648979187,"[[[[0, [12, 15, 6, 8, 27, 25, 7, 30, 14, 21, 29, 16]], [7, []], [6, []], [8, []], [12, []], [14, []], [16, []], [15, []], [30, []], [29, []], [27, []], [25, []], [21, []]], [[0, [11, 13, 19, 26, 22, 4, 10, 3, 1, 24, 23]], [5, [5]], [4, [18, 2]], [2, []], [1, []], [3, []], [10, []], [9, [9]], [11, []], [13, []], [17, [17]], [18, []], [19, []], [28, [28]], [26, []], [24, []], [22, []], [23, []], [20, [20]]]], [[[5, [5]]], [[4, [18, 2]]], [[9, [9]]], [[17, [17]]], [[28, [28]]], [[20, [20]]]]]",2,2,2,appendix
30,C101_1.5.dat,10,430.0,287.2643055915833,"[[[[0, [4, 5, 24, 23, 22, 19, 10, 1, 3]], [2, [2, 18]], [1, []], [4, []], [5, []], [3, []], [10, []], [11, [11]], [9, [9]], [18, []], [19, []], [17, [17, 28]], [29, [29, 26]], [24, []], [28, []], [26, []], [23, []], [22, []], [20, [20]]], [[0, [7, 6, 8, 12, 14, 16, 15, 13, 30, 27, 25, 21]], [7, []], [6, []], [8, []], [12, []], [14, []], [16, []], [15, []], [13, []], [30, []], [27, []], [25, []], [21, []]]], [[[2, [2, 18]]], [[11, [11]]], [[9, [9]]], [[17, [28]]], [[17, [17]]], [[29, [29, 26]]], [[20, [20]]]]]",2,2,2,appendix
30,C101_1.5.dat,1,424.3307849776072,410.1047403812408,"[[[[0, []], [1, [1]], [5, [5, 2]], [4, [4, 29]], [2, []], [3, [3]], [10, [10]], [11, [11, 16]], [6, [6]], [12, [12]], [16, []], [30, [30]], [29, []], [27, [27, 28]], [28, []], [25, [25]], [22, [22]], [21, [21]]], [[0, [7, 19, 15, 8, 13, 14, 17, 18, 26, 23, 24]], [7, []], [8, []], [9, [9, 20]], [13, []], [17, []], [18, []], [19, []], [15, []], [14, []], [26, []], [23, []], [24, []], [20, []]]], [[[1, [1]]], [[5, [5, 2]]], [[4, [4, 29]]], [[3, [3]]], [[10, [10]]], [[11, [11, 16]]], [[6, [6]]], [[9, [9, 20]]], [[12, [12]]], [[30, [30]]], [[27, [27, 28]]], [[25, [25]]], [[22, [22]]], [[21, [21]]]]]",4,2,2,appendix
30,C101_1.5.dat,2,424.2324971926633,294.3105874061584,"[[[[0, [3, 4, 6, 5, 8, 29, 2, 1, 7, 24]], [7, []], [8, []], [9, [9, 11]], [2, []], [1, []], [5, []], [3, []], [4, []], [6, []], [11, []], [21, [21, 28]], [27, [27]], [28, []], [30, [30]], [29, []], [24, []], [25, [25]], [22, [22]], [20, [20]]], [[0, [10, 13, 18, 17, 15, 16, 19, 14, 23, 26]], [10, [12]], [13, []], [18, []], [17, []], [19, []], [15, []], [16, []], [14, []], [12, []], [26, []], [23, []]]], [[[9, [9, 11]]], [[10, [12]]], [[21, [21, 28]]], [[27, [27]]], [[30, [30]]], [[25, [25]]], [[22, [22]]], [[20, [20]]]]]",4,2,2,appendix
30,C101_1.5.dat,3,423.2783680138031,412.0191972255707,"[[[[0, []], [5, [5, 26, 2, 1]], [2, []], [1, []], [4, [4, 29]], [11, [11, 13]], [3, [3]], [10, [10]], [6, [6]], [13, []], [17, [17, 18, 28]], [18, []], [26, []], [28, []], [30, [30]], [29, []], [27, [27]], [25, [25]], [22, [22]], [21, [21]]], [[0, [7, 19, 8, 15, 16, 23, 24, 14]], [7, []], [8, []], [9, [9, 20]], [12, [12]], [14, []], [16, []], [19, []], [15, []], [23, []], [24, []], [20, []]]], [[[5, [1]]], [[5, [5, 26, 2]]], [[4, [4, 29]]], [[11, [11, 13]]], [[3, [3]]], [[10, [10]]], [[6, [6]]], [[9, [9, 20]]], [[17, [17, 18, 28]]], [[12, [12]]], [[30, [30]]], [[27, [27]]], [[25, [25]]], [[22, [22]]], [[21, [21]]]]]",4,2,2,appendix
30,C101_1.5.dat,4,404.1655250605965,353.3311853408813,"[[[[0, [6, 9, 4, 3, 8, 24, 29, 7, 5, 27, 28, 23]], [7, []], [5, []], [3, []], [4, []], [6, []], [9, []], [8, []], [23, []], [25, [25]], [28, []], [27, []], [29, []], [22, [22]], [24, []]], [[0, [1]], [1, [26, 2, 13]], [2, []], [10, [10]], [11, [11, 16, 19]], [13, []], [18, [18, 15]], [17, [17, 14]], [19, []], [15, []], [14, []], [16, []], [12, [12]], [26, []], [30, [30]], [21, [21]], [20, [20]]]], [[[1, [26, 2, 13]]], [[10, [10]]], [[11, [11, 16, 19]]], [[18, [18, 15]]], [[17, [17, 14]]], [[12, [12]]], [[25, [25]]], [[30, [30]]], [[22, [22]]], [[21, [21]]], [[20, [20]]]]]",4,2,2,appendix
30,C101_1.5.dat,5,422.8037868331498,413.9246356487274,"[[[[0, [23]], [10, [10, 1, 4]], [2, [2, 29, 5]], [4, []], [3, [3]], [5, []], [1, []], [6, [6]], [9, [9, 11]], [11, []], [29, []], [23, []], [27, [27, 28]], [28, []], [30, [30]], [25, [25]], [22, [22]], [20, [20]]], [[0, [16, 14, 19, 17, 8, 7, 13, 21, 24, 26]], [7, []], [8, []], [12, [12]], [14, []], [16, []], [15, [15, 18]], [19, []], [18, []], [17, []], [13, []], [26, []], [24, []], [21, []]]], [[[10, [1]]], [[10, [4]]], [[10, [10]]], [[2, [2, 29, 5]]], [[3, [3]]], [[6, [6]]], [[9, [9, 11]]], [[12, [12]]], [[15, [15, 18]]], [[27, [27, 28]]], [[30, [30]]], [[25, [25]]], [[22, [22]]], [[20, [20]]]]]",4,2,2,appendix
30,C101_1.5.dat,6,407.8276253029823,354.9308969974518,"[[[[0, [3, 4, 20, 5, 8, 7, 24]], [8, []], [9, [9]], [6, [6]], [5, []], [3, []], [4, []], [7, []], [10, [10]], [24, []], [27, [27, 28]], [30, [30]], [28, []], [25, [25]], [21, [21]], [20, []]], [[0, [16, 23, 26, 13, 1]], [29, [29]], [22, [22, 15, 14, 11, 18, 19, 17, 2]], [23, []], [26, []], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, [12]], [11, []], [2, []], [1, []]]], [[[29, [29]]], [[22, [19, 17, 2]]], [[22, [22]]], [[22, [14, 11]]], [[22, [15, 18]]], [[9, [9]]], [[6, [6]]], [[10, [10]]], [[12, [12]]], [[27, [27, 28]]], [[30, [30]]], [[25, [25]]], [[21, [21]]]]]",4,2,2,appendix
30,C101_1.5.dat,7,425.5999226217114,407.5989596843719,"[[[[0, [13, 7, 8, 16, 26, 24, 23]], [7, []], [6, [6]], [8, []], [9, [9, 14]], [12, [12]], [16, []], [14, []], [13, []], [26, []], [24, []], [23, []], [20, [20]]], [[0, [1]], [5, [10, 2, 5, 29, 11]], [4, [4, 19]], [2, []], [1, []], [3, [3]], [10, [15, 28]], [11, []], [15, []], [19, []], [17, [17, 18]], [18, []], [30, [30]], [29, []], [27, [27]], [28, []], [25, [25]], [21, [21]], [22, [22]]]], [[[5, [29, 11]]], [[5, [2, 5]]], [[5, [10]]], [[4, [4, 19]]], [[3, [3]]], [[10, [15, 28]]], [[6, [6]]], [[9, [9, 14]]], [[17, [17, 18]]], [[12, [12]]], [[30, [30]]], [[27, [27]]], [[25, [25]]], [[21, [21]]], [[22, [22]]], [[20, [20]]]]]",4,2,2,appendix
30,C101_1.5.dat,8,421.0997512422418,338.5410368442535,"[[[[0, [1]], [3, [3]], [10, [10]], [1, []], [4, [4, 2]], [5, [5, 11]], [2, []], [6, [6]], [11, []], [22, [22]], [21, [21, 28]], [28, []], [27, [27, 29]], [20, [20]], [29, []], [30, [30]], [25, [25]]], [[0, [16, 14, 18, 19, 15, 8, 7, 13, 26, 23, 24]], [7, []], [8, []], [9, [9, 17]], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, [12]], [23, []], [26, []], [24, []]]], [[[3, [3]]], [[10, [10]]], [[4, [4, 2]]], [[5, [5, 11]]], [[6, [6]]], [[9, [9, 17]]], [[22, [22]]], [[21, [21, 28]]], [[27, [27, 29]]], [[12, [12]]], [[20, [20]]], [[30, [30]]], [[25, [25]]]]]",4,2,2,appendix
30,C101_1.5.dat,9,425.0,352.0128455162048,"[[[[0, [3, 5, 29, 2, 1]], [22, [22, 4]], [23, [23]], [20, [20, 11]], [21, [21, 28]], [11, []], [2, []], [1, []], [9, [9, 26]], [4, []], [3, []], [5, []], [26, []], [28, []], [30, [30]], [29, []], [27, [27]], [25, [25]]], [[0, [15, 16, 14, 10, 18, 8, 19, 7, 24, 13]], [7, []], [6, [6]], [8, []], [10, [12]], [13, []], [17, [17]], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []], [24, []]]], [[[22, [4]]], [[22, [22]]], [[23, [23]]], [[20, [20, 11]]], [[21, [21, 28]]], [[6, [6]]], [[10, [12]]], [[9, [9, 26]]], [[17, [17]]], [[30, [30]]], [[27, [27]]], [[25, [25]]]]]",4,2,2,appendix
30,C101_1.5.dat,10,413.0788655293196,490.5133810043335,"[[[[0, [1]], [1, []], [3, [3]], [4, [4, 2]], [2, []], [11, [11, 26, 29]], [10, [10]], [21, [21]], [22, [22]], [23, [23]], [26, []], [28, [28, 27]], [25, [25]], [27, []], [29, []], [30, [30]], [9, [9, 5]], [6, [6]], [5, []]], [[0, [16, 15, 19, 13, 18, 17, 14, 8, 24, 7]], [7, []], [8, []], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, [12]], [24, []], [20, [20]]]], [[[3, [3]]], [[4, [4, 2]]], [[11, [11, 26, 29]]], [[10, [10]]], [[21, [21]]], [[22, [22]]], [[23, [23]]], [[28, [28, 27]]], [[25, [25]]], [[30, [30]]], [[12, [12]]], [[9, [9, 5]]], [[6, [6]]], [[20, [20]]]]]",4,2,2,appendix
30,C101_1.5.dat,1,364.724148255666,544.8440840244293,"[[[[0, []], [23, [23, 29, 26]], [29, []], [24, [24]], [20, [20, 8, 28, 22, 21]], [22, []], [21, [30, 27]], [28, []], [30, []], [27, []], [25, [25, 6]], [26, []], [8, []], [6, []], [7, [7]]], [[0, [1]], [5, [5, 2, 13, 16, 11]], [1, []], [2, []], [4, [4, 19, 3]], [3, []], [10, [10, 18]], [11, []], [13, []], [18, []], [17, [17, 14, 15]], [15, []], [19, []], [16, []], [14, []], [12, [12, 9]], [9, []]]], [[[23, [23, 29, 26]]], [[5, [5, 2, 13, 16, 11]]], [[4, [4, 19, 3]]], [[10, [10, 18]]], [[24, [24]]], [[20, [20, 28, 22]]], [[17, [17, 14, 15]]], [[20, [8, 21]]], [[21, [30, 27]]], [[12, [12, 9]]], [[25, [25, 6]]], [[7, [7]]]]]",8,2,2,appendix
30,C101_1.5.dat,2,372.0555127546399,381.4006383419037,"[[[[0, [1]], [1, []], [4, [4, 3, 19]], [2, [2, 11, 16]], [3, []], [10, [10, 18, 14]], [11, []], [18, []], [19, []], [16, []], [14, []], [12, [12, 30]], [15, [15, 27]], [30, []], [27, []], [25, [25, 24]], [24, []]], [[0, []], [23, [23, 26, 13]], [29, [29, 5]], [26, []], [7, [7, 28]], [5, [20, 8]], [8, []], [6, [6, 9, 17]], [9, []], [13, []], [17, []], [28, []], [21, [21, 22]], [22, []], [20, []]]], [[[4, [4, 3, 19]]], [[23, [23, 26, 13]]], [[2, [2, 11, 16]], [29, [29, 5]]], [[10, [10, 18, 14]]], [[7, [7, 28]]], [[5, [20, 8]]], [[6, [6, 9, 17]]], [[12, [12, 30]]], [[15, [15, 27]]], [[25, [25, 24]]], [[21, [21, 22]]]]]",8,2,2,appendix
30,C101_1.5.dat,3,372.4145560537906,512.3337218761444,"[[[[0, []], [26, [26, 23]], [23, []], [24, [24, 29, 19, 16]], [22, [22, 14, 18]], [18, []], [19, []], [14, []], [12, [12, 15]], [16, []], [15, []], [29, []]], [[0, [1]], [5, [5, 4, 13, 2]], [3, [3, 10]], [10, []], [2, []], [1, []], [4, []], [7, [7, 11]], [8, [8, 17, 28]], [11, []], [6, [6, 9]], [9, []], [13, []], [17, []], [30, [30, 21]], [28, []], [27, [27, 25, 20]], [25, []], [21, []], [20, []]]], [[[26, [26, 23]]], [[5, [5, 4, 13, 2]]], [[3, [3, 10]]], [[24, [24, 29, 19, 16]]], [[22, [22, 14, 18]]], [[7, [7, 11]]], [[8, [8, 17, 28]]], [[6, [6, 9]]], [[12, [12, 15]]], [[30, [30, 21]]], [[27, [27, 25, 20]]]]]",8,2,2,appendix
30,C101_1.5.dat,4,373.4839373053822,416.1604301929474,"[[[[0, [1]], [1, []], [5, [5, 3, 29, 2, 10, 26]], [2, []], [10, [4, 7]], [7, [6, 22]], [6, []], [3, []], [4, []], [8, [8, 9]], [9, []], [26, []], [30, [30, 27]], [29, []], [27, []], [24, [24]], [25, [25, 21]], [22, []], [21, []]], [[0, []], [23, [23, 11, 13]], [11, []], [13, []], [18, [18, 14, 16, 19]], [19, []], [14, []], [16, []], [12, [12, 15, 28]], [15, []], [17, [17, 20]], [28, []], [20, []]]], [[[23, [23, 11, 13]]], [[5, [5, 29, 2, 10]]], [[5, [3, 26]]], [[18, [18, 14, 16, 19]]], [[10, [4, 7]]], [[7, [6, 22]]], [[12, [12, 15, 28]]], [[8, [8, 9]]], [[17, [17, 20]]], [[30, [30, 27]]], [[24, [24]]], [[25, [25, 21]]]]]",8,2,2,appendix
30,C101_1.5.dat,5,373.0,452.9358220100403,"[[[[0, []], [29, [29, 16, 26, 23]], [22, [22, 19]], [26, []], [23, []], [19, []], [16, []], [12, [12, 14, 28]], [14, []], [15, [15, 30]], [30, []], [28, []], [27, [27, 24, 25, 20]], [25, []], [24, []], [20, []]], [[0, [1]], [3, [3, 2, 4]], [1, []], [2, []], [4, []], [5, [5, 10, 11]], [7, [7, 18, 13]], [10, []], [8, [8, 21]], [6, [6, 9, 17]], [9, []], [11, []], [18, []], [17, []], [13, []], [21, []]]], [[[29, [29, 16, 26, 23]]], [[3, [3, 2, 4]]], [[22, [22, 19]]], [[5, [5, 10, 11]]], [[7, [7, 18, 13]]], [[8, [8, 21]]], [[6, [6, 9, 17]]], [[12, [12, 14, 28]]], [[15, [15, 30]]], [[27, [27, 24]]], [[27, [25, 20]]]]]",8,2,2,appendix
30,C101_1.5.dat,6,370.0788655293196,346.4501650333405,"[[[[0, [1]], [3, [3, 11]], [1, []], [10, [10, 19, 13, 16]], [11, []], [18, [18, 15, 28, 14]], [19, []], [15, []], [16, []], [14, []], [12, [12, 17]], [13, []], [17, []], [30, [30, 27]], [28, []], [27, []], [25, [25, 24]], [24, []]], [[0, []], [23, [23, 29, 26, 5]], [26, []], [29, []], [22, [22, 4, 2]], [7, [7, 21]], [2, []], [4, []], [6, [6, 9]], [9, []], [5, []], [8, [8, 20]], [21, []], [20, []]]], [[[23, [23, 29, 26, 5]]], [[3, [3, 11]]], [[22, [22, 4, 2]]], [[10, [10, 19, 13, 16]]], [[18, [18, 15, 28, 14]]], [[7, [7, 21]]], [[12, [12, 17]]], [[6, [6, 9]]], [[8, [8, 20]]], [[30, [30, 27]]], [[25, [25, 24]]]]]",8,2,2,appendix
30,C101_1.5.dat,7,370.0788655293196,486.8055109977722,"[[[[0, [1]], [1, []], [3, [3, 5, 2, 19]], [5, []], [4, [4, 13, 16]], [2, []], [13, []], [18, [18, 15, 14, 28]], [19, []], [15, []], [12, [12, 17, 20]], [14, []], [16, []], [17, []], [30, [30, 27]], [28, []], [27, []], [25, [25, 24]], [24, []], [20, []]], [[0, []], [23, [23, 29, 26, 11]], [29, []], [22, [22, 10]], [21, [21, 8]], [26, []], [11, []], [7, [7]], [10, []], [8, []], [9, [9, 6]], [6, []]]], [[[23, [23, 29, 26, 11]]], [[3, [3, 5, 2, 19]]], [[4, [4, 13, 16]]], [[22, [22, 10]]], [[21, [21, 8]]], [[18, [18, 15, 14, 28]]], [[12, [12, 17, 20]]], [[7, [7]]], [[9, [9, 6]]], [[30, [30, 27]]], [[25, [25, 24]]]]]",8,2,2,appendix
30,C101_1.5.dat,8,371.9679296259482,443.66646027565,"[[[[0, [13, 1]], [1, []], [4, [4, 2, 3]], [10, [10, 5, 11]], [11, []], [2, []], [3, []], [5, []], [7, [7, 21]], [6, [6, 17, 9]], [8, [8, 27]], [9, []], [13, []], [17, []], [30, [30, 25]], [27, []], [25, []], [21, []]], [[0, [23, 26]], [29, [29]], [24, [24, 19, 16]], [22, [28, 22, 18]], [23, []], [26, [15, 14, 20]], [28, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, [12]], [20, []]]], [[[29, [29]]], [[4, [4, 2, 3]]], [[10, [10, 5, 11]]], [[24, [24, 19, 16]]], [[22, [28, 22, 18]]], [[26, [15, 14, 20]]], [[7, [7, 21]]], [[6, [6, 17, 9]]], [[8, [8, 27]]], [[12, [12]]], [[30, [30, 25]]]]]",8,2,2,appendix
30,C101_1.5.dat,9,367.0788655293196,482.17986536026,"[[[[0, [16]], [26, [26, 29, 23]], [23, []], [29, []], [24, [24, 14]], [16, []], [14, []], [12, [12, 15, 28]], [15, []], [30, [30, 27]], [28, []], [27, []], [25, [25, 22]], [22, []], [21, [21, 20]], [20, []]], [[0, [1]], [1, []], [4, [4, 2, 3]], [2, []], [3, []], [10, [10, 11, 5]], [5, []], [7, [7, 19, 13]], [8, [8, 18]], [11, []], [13, []], [19, []], [18, []], [17, [17, 9, 6]], [9, []], [6, []]]], [[[26, [26, 29, 23]]], [[4, [4, 2, 3]]], [[24, [24, 14]]], [[10, [10, 11, 5]]], [[7, [7, 19, 13]]], [[8, [8, 18]]], [[12, [12, 15, 28]]], [[17, [17, 9, 6]]], [[30, [30, 27]]], [[25, [25, 22]]], [[21, [21, 20]]]]]",8,2,2,appendix
30,C101_1.5.dat,10,369.313351066567,404.5132603645325,"[[[[0, []], [23, [23, 26, 29]], [26, []], [24, [24]], [29, []], [20, [20, 22]], [21, [21, 10]], [22, []], [27, [27, 28, 30]], [28, []], [30, []], [25, [25, 9]], [10, []], [9, []], [8, [8]], [7, [7]]], [[0, [1]], [1, []], [5, [5, 4, 2, 13]], [4, []], [2, []], [3, [3, 19, 16, 11]], [13, []], [17, [17, 15, 18, 14]], [18, []], [19, []], [15, []], [16, []], [14, []], [12, [12, 6]], [11, []], [6, []]]], [[[23, [23, 26, 29]]], [[5, [5, 4, 2, 13]]], [[3, [3, 19, 16, 11]]], [[24, [24]]], [[20, [20, 22]]], [[21, [21, 10]]], [[17, [17, 15, 18, 14]]], [[27, [27, 28, 30]]], [[12, [12, 6]]], [[25, [25, 9]]], [[8, [8]]], [[7, [7]]]]]",8,2,2,appendix
30,C101_1.dat,1,366.0,166.574630022049,"[[[[0, [2, 6, 11, 10, 22, 29, 30, 3, 1, 27, 25, 4, 20]], [7, [7]], [3, []], [5, [5]], [4, []], [1, []], [2, []], [6, []], [11, []], [10, []], [22, []], [24, [24]], [29, []], [30, []], [28, [28]], [27, []], [25, []], [21, [21]], [20, []]], [[0, [13, 15, 16, 14, 12, 17, 18, 9, 8, 23, 26, 19]], [23, []], [26, []], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []], [9, []], [8, []]]], [[[7, [7]]], [[5, [5]]], [[24, [24]]], [[28, [28]]], [[21, [21]]]]]",2,2,2,appendix
30,C101_1.dat,2,370.0,405.4583225250244,"[[[[0, [8, 27, 30, 2, 25, 3, 1, 4, 20, 29, 22]], [7, [7]], [5, [5]], [3, []], [1, []], [2, []], [4, []], [6, [6]], [8, []], [10, [10]], [21, [21]], [22, []], [25, []], [27, []], [28, [28]], [30, []], [29, []], [24, [24]], [20, []]], [[0, [13, 17, 18, 15, 19, 16, 14, 9, 11, 12, 26, 23]], [9, []], [11, []], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []], [26, []], [23, []]]], [[[7, [7]]], [[5, [5]]], [[6, [6]]], [[10, [10]]], [[21, [21]]], [[28, [28]]], [[24, [24]]]]]",2,2,2,appendix
30,C101_1.dat,3,370.0,634.9968504905701,"[[[[0, [8, 2, 3, 30, 27, 25, 22, 20, 9, 1, 4]], [7, [7]], [8, []], [9, []], [2, []], [1, []], [4, []], [3, []], [5, [5]], [10, [10]], [28, [28, 29]], [30, []], [29, []], [27, []], [24, [24]], [25, []], [22, []], [21, [21]], [20, []]], [[0, [6, 11, 13, 17, 18, 15, 16, 14, 12, 23, 19, 26]], [6, []], [11, []], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []], [26, []], [23, []]]], [[[7, [7]]], [[5, [5]]], [[10, [10]]], [[28, [28, 29]]], [[24, [24]]], [[21, [21]]]]]",2,2,2,appendix
30,C101_1.dat,4,366.0,175.5454442501068,"[[[[0, [2, 6, 10, 1, 4, 3, 20, 30, 25, 27, 9]], [5, [5]], [3, []], [4, []], [1, []], [2, []], [9, []], [6, []], [7, [7]], [10, []], [26, [26]], [28, [28, 29]], [30, []], [29, []], [24, [24]], [27, []], [25, []], [21, [21]], [20, []]], [[0, [18, 15, 16, 14, 12, 17, 19, 22, 11, 8, 23, 13]], [22, []], [23, []], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []], [11, []], [8, []]]], [[[5, [5]]], [[7, [7]]], [[26, [26]]], [[28, [28, 29]]], [[24, [24]]], [[21, [21]]]]]",2,2,2,appendix
30,C101_1.dat,5,371.0,203.6469991207123,"[[[[0, [3, 1, 5, 4, 2, 6, 11, 10, 23, 22, 27, 29, 30, 28, 25, 24, 20, 21]], [3, []], [1, []], [5, []], [4, []], [2, []], [6, []], [11, []], [10, []], [23, []], [22, []], [27, []], [29, []], [30, []], [28, []], [25, []], [24, []], [20, []], [21, []]], [[0, [26, 13, 18, 15, 16, 14, 12, 9, 8, 7, 17]], [26, []], [13, []], [17, []], [18, []], [19, [19]], [15, []], [16, []], [14, []], [12, []], [9, []], [8, []], [7, []]]], [[[19, [19]]]]]",2,2,2,appendix
